都道府県コード又は市区町村コード,NO,都道府県名,市区町村名,種別,住所,方書,緯度,経度,口径,備考
152188,3001000630,新潟県,五泉市,消火栓,橋田,,37.737142,139.136020,75,四十九4
152188,3001000631,新潟県,五泉市,消火栓,橋田,,37.733176,139.139667,150,寺本1
152188,3001000632,新潟県,五泉市,消火栓,橋田,,37.731378,139.137857,75,寺本2
152188,3001000633,新潟県,五泉市,消火栓,橋田,,37.732309,139.135815,75,寺本3
152188,3001000634,新潟県,五泉市,消火栓,橋田,,37.730023,139.136964,150,寺本4
152188,3001000635,新潟県,五泉市,消火栓,橋田,,37.734727,139.139814,150,寺本5
152188,3001000636,新潟県,五泉市,消火栓,橋田,,37.731862,139.139920,75,寺本6
152188,3001000637,新潟県,五泉市,消火栓,橋田,,37.729137,139.135534,150,門前1
152188,3001000638,新潟県,五泉市,消火栓,橋田,,37.727989,139.135459,150,門前2
152188,3001000639,新潟県,五泉市,消火栓,橋田,,37.727897,139.131178,75,門前3
152188,3001000640,新潟県,五泉市,消火栓,橋田,,37.728578,139.133598,75,門前4
152188,3001000641,新潟県,五泉市,消火栓,馬場町1丁目,,37.740352,139.174573,150,1
152188,3001000642,新潟県,五泉市,消火栓,馬場町1丁目,,37.740408,139.173494,75,2
152188,3001000643,新潟県,五泉市,消火栓,馬場町1丁目,,37.739993,139.172193,75,3
152188,3001000644,新潟県,五泉市,消火栓,馬場町1丁目,,37.740964,139.172969,100,4
152188,3001000645,新潟県,五泉市,消火栓,馬場町1丁目,,37.740770,139.173902,100,5
152188,3001000646,新潟県,五泉市,消火栓,馬場町2丁目,,37.740176,139.170866,75,1
152188,3001000647,新潟県,五泉市,消火栓,番坂甲,,37.688147,139.196403,150,番坂1
152188,3001000648,新潟県,五泉市,消火栓,番坂甲,,37.686885,139.193989,200,番坂3
152188,3001000649,新潟県,五泉市,消火栓,番坂甲,,37.684348,139.193913,200,番坂4
152188,3001000650,新潟県,五泉市,消火栓,番坂甲,,37.681604,139.193631,200,番坂5
152188,3001000651,新潟県,五泉市,消火栓,番坂甲,,37.679857,139.193439,200,番坂6
152188,3001000652,新潟県,五泉市,消火栓,番坂新,,37.686816,139.196035,75,番坂2
152188,3001000653,新潟県,五泉市,消火栓,東石曽根,,37.709539,139.193584,75,大畑
152188,3001000654,新潟県,五泉市,消火栓,東石曽根,,37.707127,139.194360,100,馬場１
152188,3001000655,新潟県,五泉市,消火栓,東石曽根,,37.704369,139.189859,250,若宮１
152188,3001000656,新潟県,五泉市,消火栓,東石曽根,,37.704637,139.190989,300,若宮２
152188,3001000657,新潟県,五泉市,消火栓,東石曽根,,37.705885,139.192630,100,若宮３
152188,3001000658,新潟県,五泉市,消火栓,東石曽根,,37.706171,139.191095,75,若宮４
152188,3001000659,新潟県,五泉市,消火栓,東本町1丁目,,37.741767,139.177469,150,1
152188,3001000660,新潟県,五泉市,消火栓,東本町1丁目,,37.742961,139.178355,100,2
152188,3001000661,新潟県,五泉市,消火栓,東本町1丁目,,37.741825,139.178129,100,3
152188,3001000662,新潟県,五泉市,消火栓,東本町1丁目,,37.741722,139.179412,100,4
152188,3001000663,新潟県,五泉市,消火栓,東本町1丁目,,37.742789,139.177297,100,5
152188,3001000664,新潟県,五泉市,消火栓,東本町1丁目,,37.742595,139.179211,75,6
152188,3001000665,新潟県,五泉市,消火栓,東本町2丁目,,37.741735,139.180928,100,1
152188,3001000666,新潟県,五泉市,消火栓,東本町2丁目,,37.740795,139.180752,100,2
152188,3001000667,新潟県,五泉市,消火栓,東本町2丁目,,37.742401,139.180354,75,3
152188,3001000668,新潟県,五泉市,消火栓,東本町2丁目,,37.741419,139.182481,100,4
152188,3001000669,新潟県,五泉市,消火栓,東四ツ屋,,37.725891,139.217625,100,１
152188,3001000670,新潟県,五泉市,消火栓,東四ツ屋,,37.722935,139.217981,100,２
152188,3001000671,新潟県,五泉市,消火栓,東四ツ屋,,37.724212,139.218325,75,３
152188,3001000672,新潟県,五泉市,消火栓,蛭野,,37.653759,139.184813,150,1
152188,3001000673,新潟県,五泉市,消火栓,蛭野,,37.651727,139.186626,75,2
152188,3001000674,新潟県,五泉市,消火栓,蛭野,,37.651444,139.186668,150,3
152188,3001000675,新潟県,五泉市,消火栓,蛭野,,37.651450,139.187596,100,4
152188,3001000676,新潟県,五泉市,消火栓,蛭野,,37.647979,139.186135,150,5
152188,3001000677,新潟県,五泉市,消火栓,蛭野,,37.649077,139.186200,150,6
152188,3001000678,新潟県,五泉市,消火栓,二ツ柳,,37.734420,139.164040,75,1
152188,3001000679,新潟県,五泉市,消火栓,二ツ柳,,37.737061,139.164075,100,2
152188,3001000680,新潟県,五泉市,消火栓,二ツ柳,,37.736991,139.164949,100,3
152188,3001000681,新潟県,五泉市,消火栓,二ツ柳,,37.734422,139.165496,150,4
152188,3001000682,新潟県,五泉市,消火栓,二ツ柳,,37.735627,139.163958,75,5
152188,3001000683,新潟県,五泉市,消火栓,不動堂,,37.691100,139.217960,75,１
152188,3001000684,新潟県,五泉市,消火栓,船越,,37.760646,139.170436,200,1
152188,3001000685,新潟県,五泉市,消火栓,船越,,37.761224,139.168966,100,2
152188,3001000686,新潟県,五泉市,消火栓,船越,,37.761514,139.167254,100,3
152188,3001000687,新潟県,五泉市,消火栓,船越,,37.762051,139.165621,100,4
152188,3001000688,新潟県,五泉市,消火栓,船越,,37.763243,139.162806,75,5
152188,3001000689,新潟県,五泉市,消火栓,船越,,37.759772,139.172558,200,6
152188,3001000690,新潟県,五泉市,消火栓,船越,,37.764322,139.163025,75,7
152188,3001000691,新潟県,五泉市,消火栓,船越,,37.764138,139.163988,100,8
152188,3001000692,新潟県,五泉市,消火栓,船越,,37.759219,139.170456,100,9
152188,3001000693,新潟県,五泉市,消火栓,船越,,37.762895,139.161026,75,10
152188,3001000694,新潟県,五泉市,消火栓,船越,,37.764923,139.164890,75,11
152188,3001000695,新潟県,五泉市,消火栓,別所,,37.677287,139.168618,150,1
152188,3001000696,新潟県,五泉市,消火栓,別所,,37.676182,139.170908,150,2
152188,3001000697,新潟県,五泉市,消火栓,別所,,37.674035,139.169591,75,3
152188,3001000698,新潟県,五泉市,消火栓,別所,,37.673727,139.170593,100,4
152188,3001000699,新潟県,五泉市,消火栓,別所,,37.671890,139.170201,100,5
152188,3001000700,新潟県,五泉市,消火栓,別所,,37.676349,139.172388,150,6
152188,3001000701,新潟県,五泉市,消火栓,別所,,37.675359,139.174102,150,7
152188,3001000702,新潟県,五泉市,消火栓,別所,,37.674231,139.175571,150,8
152188,3001000703,新潟県,五泉市,消火栓,別所,,37.678952,139.172640,150,9
152188,3001000704,新潟県,五泉市,消火栓,別所,,37.678813,139.167031,75,10
152188,3001000705,新潟県,五泉市,消火栓,本田屋,,37.710042,139.177335,150,三軒屋1
152188,3001000706,新潟県,五泉市,消火栓,本田屋,,37.713070,139.171426,100,三軒屋2
152188,3001000707,新潟県,五泉市,消火栓,本田屋,,37.707679,139.177349,150,新村1
152188,3001000708,新潟県,五泉市,消火栓,本田屋,,37.707432,139.175285,100,新村2
152188,3001000709,新潟県,五泉市,消火栓,本町1丁目,,37.737519,139.176500,150,1
152188,3001000710,新潟県,五泉市,消火栓,本町1丁目,,37.738506,139.176392,300,2
152188,3001000711,新潟県,五泉市,消火栓,本町1丁目,,37.736419,139.174897,100,3
152188,3001000712,新潟県,五泉市,消火栓,本町1丁目,,37.736145,139.176402,100,4
152188,3001000713,新潟県,五泉市,消火栓,本町1丁目,,37.737734,139.178454,100,5
152188,3001000714,新潟県,五泉市,消火栓,本町1丁目,,37.737422,139.174907,75,6
152188,3001000715,新潟県,五泉市,消火栓,本町1丁目,,37.737952,139.174956,75,7
152188,3001000716,新潟県,五泉市,消火栓,本町2丁目,,37.739831,139.177165,150,1
152188,3001000717,新潟県,五泉市,消火栓,本町2丁目,,37.738653,139.177057,150,2
152188,3001000718,新潟県,五泉市,消火栓,本町2丁目,,37.739754,139.176068,100,3
152188,3001000719,新潟県,五泉市,消火栓,本町3丁目,,37.741079,139.174879,75,1
152188,3001000720,新潟県,五泉市,消火栓,本町3丁目,,37.741112,139.176004,250,2
152188,3001000721,新潟県,五泉市,消火栓,本町4丁目,,37.743310,139.175611,200,1
152188,3001000722,新潟県,五泉市,消火栓,本町4丁目,,37.742863,139.176397,150,2
152188,3001000723,新潟県,五泉市,消火栓,本町4丁目,,37.742477,139.175759,75,3
152188,3001000724,新潟県,五泉市,消火栓,本町4丁目,,37.741656,139.176036,125,4
152188,3001000725,新潟県,五泉市,消火栓,本町5丁目,,37.744259,139.175927,75,1
152188,3001000726,新潟県,五泉市,消火栓,本町5丁目,,37.744294,139.174582,100,2
152188,3001000727,新潟県,五泉市,消火栓,本町5丁目,,37.743559,139.174698,100,3
152188,3001000728,新潟県,五泉市,消火栓,本町5丁目,,37.745012,139.174528,75,4
152188,3001000729,新潟県,五泉市,消火栓,本町5丁目,,37.743806,139.173180,300,5
152188,3001000730,新潟県,五泉市,消火栓,本町5丁目,,37.745160,139.174235,75,6
152188,3001000731,新潟県,五泉市,消火栓,本町6丁目,,37.744934,139.176194,125,1
152188,3001000732,新潟県,五泉市,消火栓,本町6丁目,,37.746293,139.175693,100,2
152188,3001000733,新潟県,五泉市,消火栓,馬下,,37.736257,139.259947,75,１
152188,3001000734,新潟県,五泉市,消火栓,馬下,,37.738278,139.263970,125,２
152188,3001000735,新潟県,五泉市,消火栓,馬下,,37.734107,139.255579,300,３
152188,3001000736,新潟県,五泉市,消火栓,馬下,,37.737647,139.262563,125,４
152188,3001000737,新潟県,五泉市,消火栓,馬下,,37.738960,139.264335,125,５
152188,3001000738,新潟県,五泉市,消火栓,馬下,,37.734816,139.257055,300,６
152188,3001000739,新潟県,五泉市,消火栓,馬下,,37.733020,139.253578,300,７
152188,3001000740,新潟県,五泉市,消火栓,馬下,,37.736798,139.261117,125,８
152188,3001000741,新潟県,五泉市,消火栓,馬下,,37.735319,139.261224,100,９
152188,3001000742,新潟県,五泉市,消火栓,馬下,,37.737217,139.270645,100,１０
152188,3001000743,新潟県,五泉市,消火栓,馬下,,37.738837,139.261707,100,１１
152188,3001000744,新潟県,五泉市,消火栓,馬下,,37.731982,139.251702,125,１２
152188,3001000745,新潟県,五泉市,消火栓,牧,,37.658487,139.135560,150,牧（大坪）
152188,3001000746,新潟県,五泉市,消火栓,牧,,37.666381,139.138246,75,牧（興野）1
152188,3001000747,新潟県,五泉市,消火栓,牧,,37.669555,139.133224,100,牧（寺下）1
152188,3001000748,新潟県,五泉市,消火栓,牧,,37.668015,139.131517,100,牧（寺下）2
152188,3001000749,新潟県,五泉市,消火栓,牧,,37.672536,139.138191,100,牧（栃林）1
152188,3001000750,新潟県,五泉市,消火栓,牧,,37.671149,139.135114,100,牧（栃林）2
152188,3001000751,新潟県,五泉市,消火栓,牧,,37.673174,139.141536,100,牧（栃林）3
152188,3001000752,新潟県,五泉市,消火栓,牧,,37.665359,139.130159,75,牧（中村）1
152188,3001000753,新潟県,五泉市,消火栓,牧,,37.664771,139.129197,75,牧（中村）2
152188,3001000754,新潟県,五泉市,消火栓,牧,,37.661721,139.134270,100,牧（原）1
152188,3001000755,新潟県,五泉市,消火栓,牧,,37.662610,139.134206,100,牧（原）2
152188,3001000756,新潟県,五泉市,消火栓,牧,,37.659526,139.131567,100,牧（原）3
152188,3001000757,新潟県,五泉市,消火栓,牧,,37.658661,139.129320,75,牧（平）1
152188,3001000758,新潟県,五泉市,消火栓,町屋,,37.725229,139.159194,75,1
152188,3001000759,新潟県,五泉市,消火栓,町屋,,37.725318,139.155628,100,2
152188,3001000760,新潟県,五泉市,消火栓,町屋,,37.719493,139.152635,75,3
152188,3001000761,新潟県,五泉市,消火栓,町屋,,37.725584,139.156893,100,4
152188,3001000762,新潟県,五泉市,消火栓,町屋,,37.723805,139.155107,100,6
152188,3001000763,新潟県,五泉市,消火栓,町屋,,37.726355,139.156862,100,7
152188,3001000764,新潟県,五泉市,消火栓,町屋,,37.727323,139.163290,75,8
152188,3001000765,新潟県,五泉市,消火栓,町屋,,37.720854,139.153619,150,9
152188,3001000766,新潟県,五泉市,消火栓,松野,,37.670000,139.235387,75,１
152188,3001000767,新潟県,五泉市,消火栓,松野,,37.668125,139.239046,75,２
152188,3001000768,新潟県,五泉市,消火栓,松野,,37.667592,139.238821,75,３
152188,3001000769,新潟県,五泉市,消火栓,松野,,37.667408,139.240257,75,４
152188,3001000770,新潟県,五泉市,消火栓,松野,,37.666988,139.241206,75,５
152188,3001000771,新潟県,五泉市,消火栓,丸田,,37.739236,139.139652,75,1
152188,3001000772,新潟県,五泉市,消火栓,丸田,,37.741813,139.141447,125,2
152188,3001000773,新潟県,五泉市,消火栓,丸田,,37.743995,139.142739,125,3
152188,3001000774,新潟県,五泉市,消火栓,丸田,,37.746765,139.145073,125,4
152188,3001000775,新潟県,五泉市,消火栓,丸田,,37.748395,139.145874,125,5
152188,3001000776,新潟県,五泉市,消火栓,丸田,,37.740339,139.139661,150,6
152188,3001000777,新潟県,五泉市,消火栓,丸田,,37.745710,139.144682,125,7
152188,3001000778,新潟県,五泉市,消火栓,丸田,,37.741137,139.140907,125,8
152188,3001000779,新潟県,五泉市,消火栓,丸田,,37.746466,139.145931,75,9
152188,3001000780,新潟県,五泉市,消火栓,丸田,,37.744743,139.143605,125,10
152188,3001000781,新潟県,五泉市,消火栓,丸田,,37.744464,139.152085,125,11
152188,3001000782,新潟県,五泉市,消火栓,丸田,,37.744003,139.141896,75,12
152188,3001000783,新潟県,五泉市,消火栓,丸田,,37.739909,139.141092,75,13
152188,3001000784,新潟県,五泉市,消火栓,美郷,,37.687919,139.163512,150,1
152188,3001000785,新潟県,五泉市,消火栓,水島町,,37.750087,139.178973,75,1
152188,3001000786,新潟県,五泉市,消火栓,水島町,,37.750709,139.178705,75,2
152188,3001000787,新潟県,五泉市,消火栓,水島町,,37.750450,139.177687,100,3
152188,3001000788,新潟県,五泉市,消火栓,水島町,,37.749941,139.177650,75,4
152188,3001000789,新潟県,五泉市,消火栓,水島町,,37.749456,139.178379,100,5
152188,3001000790,新潟県,五泉市,消火栓,水島町,,37.751388,139.177987,75,6
152188,3001000791,新潟県,五泉市,消火栓,水島町,,37.751133,139.176971,75,7
152188,3001000792,新潟県,五泉市,消火栓,水島町,,37.752264,139.177458,75,8
152188,3001000793,新潟県,五泉市,消火栓,水島町,,37.751591,139.176724,75,9
152188,3001000794,新潟県,五泉市,消火栓,水戸野,,37.672541,139.226026,75,1
152188,3001000795,新潟県,五泉市,消火栓,水戸野,,37.672035,139.226410,75,2
152188,3001000796,新潟県,五泉市,消火栓,水戸野,,37.671354,139.228387,75,3
152188,3001000797,新潟県,五泉市,消火栓,水戸野,,37.673076,139.228564,200,４
152188,3001000798,新潟県,五泉市,消火栓,緑町,,37.735504,139.184625,100,1
152188,3001000799,新潟県,五泉市,消火栓,緑町,,37.734001,139.185077,200,2
152188,3001000800,新潟県,五泉市,消火栓,緑町,,37.733068,139.185130,200,3
152188,3001000801,新潟県,五泉市,消火栓,緑町,,37.733944,139.186283,100,4
152188,3001000802,新潟県,五泉市,消火栓,南田中,,37.682086,139.150682,150,1
152188,3001000803,新潟県,五泉市,消火栓,南田中,,37.676626,139.149702,75,2
152188,3001000804,新潟県,五泉市,消火栓,南田中,,37.676508,139.153626,75,3
152188,3001000805,新潟県,五泉市,消火栓,南田中,,37.674556,139.149700,100,4
152188,3001000806,新潟県,五泉市,消火栓,南田中,,37.672965,139.149171,100,5
152188,3001000807,新潟県,五泉市,消火栓,南田中,,37.672343,139.150006,75,6
152188,3001000808,新潟県,五泉市,消火栓,南田中甲,,37.679007,139.149734,150,7
152188,3001000809,新潟県,五泉市,消火栓,南本町1丁目,,37.734393,139.176745,100,1
152188,3001000810,新潟県,五泉市,消火栓,南本町1丁目,,37.734379,139.178626,100,2
152188,3001000811,新潟県,五泉市,消火栓,南本町1丁目,,37.733413,139.173893,100,3
152188,3001000812,新潟県,五泉市,消火栓,南本町1丁目,,37.733399,139.175434,75,4
152188,3001000813,新潟県,五泉市,消火栓,南本町1丁目,,37.734451,139.173823,100,5
152188,3001000814,新潟県,五泉市,消火栓,南本町1丁目,,37.734779,139.174901,100,6
152188,3001000815,新潟県,五泉市,消火栓,南本町2丁目,,37.732796,139.176857,300,1
152188,3001000816,新潟県,五泉市,消火栓,南本町2丁目,,37.732275,139.179110,100,2
152188,3001000817,新潟県,五泉市,消火栓,南本町2丁目,,37.732509,139.173774,100,3
152188,3001000818,新潟県,五泉市,消火栓,南本町2丁目,,37.732268,139.175103,100,4
152188,3001000819,新潟県,五泉市,消火栓,南本町2丁目,,37.733275,139.178342,75,5
152188,3001000820,新潟県,五泉市,消火栓,南本町3丁目,,37.731151,139.179081,75,1
152188,3001000821,新潟県,五泉市,消火栓,南本町3丁目,,37.731213,139.177013,150,2
152188,3001000822,新潟県,五泉市,消火栓,南本町3丁目,,37.729999,139.177135,150,3
152188,3001000823,新潟県,五泉市,消火栓,南本町3丁目,,37.730236,139.176557,100,4
152188,3001000824,新潟県,五泉市,消火栓,南本町3丁目,,37.728629,139.177285,150,5
152188,3001000825,新潟県,五泉市,消火栓,南本町3丁目,,37.731231,139.174965,100,6
152188,3001000826,新潟県,五泉市,消火栓,南本町3丁目,,37.729163,139.176110,100,7
152188,3001000827,新潟県,五泉市,消火栓,南本町3丁目,,37.728216,139.175032,150,8
152188,3001000828,新潟県,五泉市,消火栓,南本町3丁目,,37.730155,139.178734,100,9
152188,3001000829,新潟県,五泉市,消火栓,南本町3丁目,,37.730288,139.174244,100,10
152188,3001000830,新潟県,五泉市,消火栓,南本町3丁目,,37.731271,139.173567,100,11
152188,3001000831,新潟県,五泉市,消火栓,宮町,,37.742694,139.174539,100,1
152188,3001000832,新潟県,五泉市,消火栓,宮町,,37.742989,139.173268,75,2
152188,3001000833,新潟県,五泉市,消火栓,宮町,,37.741673,139.174563,100,3
152188,3001000834,新潟県,五泉市,消火栓,宮野下,,37.699745,139.192415,100,2
152188,3001000835,新潟県,五泉市,消火栓,宮野下,,37.700319,139.193404,75,3
152188,3001000836,新潟県,五泉市,消火栓,宮野下,,37.701541,139.193043,75,5
152188,3001000837,新潟県,五泉市,消火栓,宮野下,,37.701452,139.194898,300,6
152188,3001000838,新潟県,五泉市,消火栓,宮野下,,37.702360,139.190154,100,9
152188,3001000839,新潟県,五泉市,消火栓,宮野下,,37.700461,139.195320,100,10
152188,3001000840,新潟県,五泉市,消火栓,宮野下,,37.700445,139.190482,100,神明丁2
152188,3001000841,新潟県,五泉市,消火栓,宮野下,,37.700038,139.191518,100,宮野下1
152188,3001000842,新潟県,五泉市,消火栓,村松,,37.684312,139.170771,75,曙町1
152188,3001000843,新潟県,五泉市,消火栓,村松,,37.685202,139.170642,75,曙町2
152188,3001000844,新潟県,五泉市,消火栓,村松,,37.685718,139.169341,150,曙町3
152188,3001000845,新潟県,五泉市,消火栓,村松,,37.689309,139.167738,75,一本杉1
152188,3001000846,新潟県,五泉市,消火栓,村松,,37.681008,139.177504,75,大口2
152188,3001000847,新潟県,五泉市,消火栓,村松,,37.679474,139.179751,75,大口3
152188,3001000848,新潟県,五泉市,消火栓,村松,,37.687051,139.169402,100,春日町3
152188,3001000849,新潟県,五泉市,消火栓,村松,,37.688243,139.168844,150,春日町4
152188,3001000850,新潟県,五泉市,消火栓,村松,,37.695396,139.184734,100,学校町3-1
152188,3001000851,新潟県,五泉市,消火栓,村松,,37.694676,139.184645,250,学校町3-2
152188,3001000852,新潟県,五泉市,消火栓,村松,,37.674765,139.190787,100,柄木戸1
152188,3001000853,新潟県,五泉市,消火栓,村松,,37.697229,139.178953,75,小新保3
152188,3001000854,新潟県,五泉市,消火栓,村松,,37.699026,139.179321,75,小新保4
152188,3001000855,新潟県,五泉市,消火栓,村松,,37.700648,139.179261,75,小新保5
152188,3001000856,新潟県,五泉市,消火栓,村松,,37.698705,139.175214,75,小新保6
152188,3001000857,新潟県,五泉市,消火栓,村松,,37.698556,139.173663,75,小新保7
152188,3001000858,新潟県,五泉市,消火栓,村松,,37.683166,139.173502,75,山王前2
152188,3001000859,新潟県,五泉市,消火栓,村松,,37.681432,139.174147,75,山王前3
152188,3001000860,新潟県,五泉市,消火栓,村松,,37.697569,139.176256,75,昭和大通り1
152188,3001000861,新潟県,五泉市,消火栓,村松,,37.699319,139.177447,100,昭和大通り2
152188,3001000862,新潟県,五泉市,消火栓,村松,,37.700588,139.175290,100,昭和大通り3
152188,3001000863,新潟県,五泉市,消火栓,村松,,37.701140,139.177401,150,昭和大通り4
152188,3001000864,新潟県,五泉市,消火栓,村松,,37.690519,139.172063,75,新道5
152188,3001000865,新潟県,五泉市,消火栓,村松乙,,37.694562,139.173707,150,泉町1
152188,3001000866,新潟県,五泉市,消火栓,村松乙,,37.694726,139.172002,75,泉町2
152188,3001000867,新潟県,五泉市,消火栓,村松乙,,37.695126,139.174148,75,泉町3
152188,3001000868,新潟県,五泉市,消火栓,村松乙,,37.695208,139.172885,75,泉町4
152188,3001000869,新潟県,五泉市,消火栓,村松乙,,37.690874,139.169658,75,御徒士町1
152188,3001000870,新潟県,五泉市,消火栓,村松乙,,37.691001,139.167859,75,御徒士町2
152188,3001000871,新潟県,五泉市,消火栓,村松乙,,37.691075,139.178469,100,鍛冶丁1
152188,3001000872,新潟県,五泉市,消火栓,村松乙,,37.688818,139.171857,75,片町1
152188,3001000873,新潟県,五泉市,消火栓,村松乙,,37.688863,139.170109,100,片町2
152188,3001000874,新潟県,五泉市,消火栓,村松乙,,37.692686,139.180062,125,学校町1-1
152188,3001000875,新潟県,五泉市,消火栓,村松乙,,37.692503,139.180779,75,上宝町1
152188,3001000876,新潟県,五泉市,消火栓,村松乙,,37.691119,139.180483,75,上宝町2
152188,3001000877,新潟県,五泉市,消火栓,村松乙,,37.689737,139.180208,75,上宝町4
152188,3001000878,新潟県,五泉市,消火栓,村松乙,,37.691863,139.179900,150,上根木町1
152188,3001000879,新潟県,五泉市,消火栓,村松乙,,37.690798,139.179562,100,上根木町2
152188,3001000880,新潟県,五泉市,消火栓,村松乙,,37.689487,139.179395,125,上根木町3
152188,3001000881,新潟県,五泉市,消火栓,村松乙,,37.694391,139.176576,125,搦手2
152188,3001000882,新潟県,五泉市,消火栓,村松乙,,37.694463,139.175178,150,搦手3
152188,3001000883,新潟県,五泉市,消火栓,村松乙,,37.693453,139.176146,75,桐林1
152188,3001000884,新潟県,五泉市,消火栓,村松乙,,37.689730,139.179023,75,九軒丁1
152188,3001000885,新潟県,五泉市,消火栓,村松乙,,37.693514,139.174956,75,源太小路1
152188,3001000886,新潟県,五泉市,消火栓,村松乙,,37.691841,139.178496,250,栄町1
152188,3001000887,新潟県,五泉市,消火栓,村松乙,,37.695972,139.176519,100,新丁1
152188,3001000888,新潟県,五泉市,消火栓,村松乙,,37.695827,139.175262,100,新丁2
152188,3001000889,新潟県,五泉市,消火栓,村松乙,,37.695904,139.173925,100,新丁3
152188,3001000890,新潟県,五泉市,消火栓,村松乙,,37.696571,139.171526,75,新丁4
152188,3001000891,新潟県,五泉市,消火栓,村松乙,,37.689521,139.178307,125,新町1
152188,3001000892,新潟県,五泉市,消火栓,村松乙,,37.689242,139.180113,100,新町2
152188,3001000893,新潟県,五泉市,消火栓,村松乙,,37.689185,139.181544,75,新町3
152188,3001000894,新潟県,五泉市,消火栓,村松乙,,37.690514,139.174005,75,新道2
152188,3001000895,新潟県,五泉市,消火栓,村松乙,,37.689677,139.173940,75,新道3
152188,3001000896,新潟県,五泉市,消火栓,村松乙,,37.689469,139.172326,75,新道4
152188,3001000897,新潟県,五泉市,消火栓,村松乙,,37.691762,139.166379,75,諏訪ノ木1
152188,3001000898,新潟県,五泉市,消火栓,村松乙,,37.690229,139.170154,100,長柄町1
152188,3001000899,新潟県,五泉市,消火栓,村松乙,,37.690297,139.168110,75,長柄町2
152188,3001000900,新潟県,五泉市,消火栓,村松乙,,37.691496,139.173266,150,仲丁1
152188,3001000901,新潟県,五泉市,消火栓,村松乙,,37.691684,139.171488,150,仲丁2
152188,3001000902,新潟県,五泉市,消火栓,村松乙,,37.691891,139.169666,150,仲丁3
152188,3001000903,新潟県,五泉市,消火栓,村松乙,,37.692442,139.171712,75,仲丁5
152188,3001000904,新潟県,五泉市,消火栓,村松乙,,37.692949,139.173306,100,仲丁6
152188,3001000905,新潟県,五泉市,消火栓,村松乙,,37.693451,139.172267,75,仲丁7
152188,3001000906,新潟県,五泉市,消火栓,村松乙,,37.693951,139.173022,75,仲丁8
152188,3001000907,新潟県,五泉市,消火栓,村松乙,,37.689532,139.171019,75,本堂1
152188,3001000908,新潟県,五泉市,消火栓,村松乙,,37.689598,139.169237,75,本堂2
152188,3001000909,新潟県,五泉市,消火栓,村松甲,,37.694199,139.180368,75,秋葉町1
152188,3001000910,新潟県,五泉市,消火栓,村松甲,,37.694761,139.179539,100,秋葉町2
152188,3001000911,新潟県,五泉市,消火栓,村松甲,,37.691283,139.177383,150,旭町1
152188,3001000912,新潟県,五泉市,消火栓,村松甲,,37.690072,139.176939,150,旭町2
152188,3001000913,新潟県,五泉市,消火栓,村松甲,,37.695488,139.189499,125,愛宕3
152188,3001000914,新潟県,五泉市,消火栓,村松甲,,37.693966,139.189588,75,愛宕4
152188,3001000915,新潟県,五泉市,消火栓,村松甲,,37.693303,139.188951,250,愛宕5
152188,3001000916,新潟県,五泉市,消火栓,村松甲,,37.682280,139.175044,75,大口1
152188,3001000917,新潟県,五泉市,消火栓,村松甲,,37.692608,139.175928,100,大手通り1
152188,3001000918,新潟県,五泉市,消火栓,村松甲,,37.692799,139.174636,75,大手通り2
152188,3001000919,新潟県,五泉市,消火栓,村松甲,,37.687473,139.171488,75,春日小路1
152188,3001000920,新潟県,五泉市,消火栓,村松甲,,37.688475,139.171543,150,春日町1
152188,3001000921,新潟県,五泉市,消火栓,村松甲,,37.688326,139.170471,150,春日町2
152188,3001000922,新潟県,五泉市,消火栓,村松甲,,37.687334,139.166754,250,春日町5
152188,3001000923,新潟県,五泉市,消火栓,村松甲,,37.688238,139.167344,150,春日町6
152188,3001000924,新潟県,五泉市,消火栓,村松甲,,37.688930,139.168524,75,片町3
152188,3001000925,新潟県,五泉市,消火栓,村松甲,,37.692849,139.179059,250,学校町1-2
152188,3001000926,新潟県,五泉市,消火栓,村松甲,,37.693655,139.184336,75,学校町2-1
152188,3001000927,新潟県,五泉市,消火栓,村松甲,,37.693045,139.183583,75,学校町2-2
152188,3001000928,新潟県,五泉市,消火栓,村松甲,,37.691733,139.181791,75,学校町2-3
152188,3001000929,新潟県,五泉市,消火栓,村松甲,,37.693173,139.182277,75,学校町2-4
152188,3001000930,新潟県,五泉市,消火栓,村松甲,,37.692514,139.181509,75,学校町2-5
152188,3001000931,新潟県,五泉市,消火栓,村松甲,,37.693975,139.183576,250,学校町3-3
152188,3001000932,新潟県,五泉市,消火栓,村松甲,,37.690039,139.181425,75,上宝町3
152188,3001000933,新潟県,五泉市,消火栓,村松甲,,37.691126,139.176346,75,上町1
152188,3001000934,新潟県,五泉市,消火栓,村松甲,,37.690154,139.176007,150,上町2
152188,3001000935,新潟県,五泉市,消火栓,村松甲,,37.694282,139.177539,125,搦手1
152188,3001000936,新潟県,五泉市,消火栓,村松甲,,37.694258,139.186274,250,公園道1
152188,3001000937,新潟県,五泉市,消火栓,村松甲,,37.696344,139.179316,75,小新保1
152188,3001000938,新潟県,五泉市,消火栓,村松甲,,37.697569,139.180505,75,小新保2
152188,3001000939,新潟県,五泉市,消火栓,村松甲,,37.701768,139.157879,100,笹野町2
152188,3001000940,新潟県,五泉市,消火栓,村松甲,,37.699916,139.157643,100,笹野町3
